age
30
25
39
30
32
28
29
24
27
24
30
25
31
22
28
30
21
10
26
27
38
20
27
35
33
31
31
24
30
25
27
24
23
35
30
32
21
28
30
29
27
24
24
28
33
24
32
30
31
23
25
27
27
30
30
26
24
22
32
19
25
28
34
29
44
32
29
30
29
35
31
30
31
30
32
53
24
40
27
26
26
28
25
28
26
24
25
39
27
22
33
28
35
33
31
35
26
24
28
30
30
27
30
19
22
25
24
33
32
27
28
25
27
29
34
40
26
26
26
25
23
26
27
26
28
36
25
22
25
23
30
28
31
30
22
22
29
20
29
24
28
27
28
24
30
33
28
29
32
33
31
27
24
25
25
30
20
33
28
29
23
38
32
35
28
28
26
31
29
27
15
29
28
22
22
24
27
32
20
22
26
27
32
34
23
28
26
29
26
90
27
26
27
28
26
31
26
31
26
29
27
26
29
26
18
27
22
30
36
30
27
29
31
28
26
23
12
28
27
42
29
24
37
26
27
29
26
26
33
28
27
34
27
32
23
28
26
29
29
35
24
26
25
26
31
24
26
25
24
31
26
29
17
35
26
26
27
25
36
21
26
25
30
24
26
28
22
32
26
32
29
26
30
30
28
40
26
27
28
25
26
28
35
19
23
27
29
32
30
25
30
26
29
29
29
29
31
28
17
26
33
25
26
27
28
32
32
25
28
27
34
26
29
26
40
21
28
20
25
28
22
36
22
27
31
26
22
19
29
30
28
35
25
24
51
29
24
34
30
21
43
27
29
32
21
32
29
27
27
28
30
28
23
28
31
26
20
34
21
25
36
38
27
18
28
29
26
26
31
26
27
31
29
21
25
38
29
21
22
27
19
31
30
21
26
30
34
26
30
24
23
25
24
25
27
24
34
36
27
41
29
26
26
24
26
28
27
30
30
21
26
28
24
30
26
28
28
25
27
25
25
29
30
29
26
25
26
30
27
20
24
14
32
29
31
32
20
23
41
32
34
32
30
26
21
32
30
26
21
25
40
23
32
28
34
26
26
32
29
90
26
26
20
34
36
29
24
24
35
22
15
27
23
34
32
26
42
30
20
30
23
31
30
26
31
28
23
21
32
23
32
37
21
26
28
23
36
28
23
34
28
27
21
90
25
20
36
37
28
27
29
28
52
27
39
26
35
28
27
32
30
29
28
24
27
28
23
31
28
22
20
26
26
25
25
32
25
34
29
21
29
25
22
22
24
30
33
30
32
36
27
31
32
26
30
24
28
27
28
37
28
29
32
21
28
25
28
32
30
20
25
29
22
38
24
28
35
26
27
18
27
29
29
24
25
35
32
34
27
28
24
20
27
26
27
25
27
16
30
33
27
33
25
26
24
33
21
20
25
27
34
26
25
26
28
34
32
32
30
22
27
27
29
33
33
30
27
29
28
30
25
32
37
90
27
32
47
32
26
33
22
22
32
24
21
30
29
27
25
24
25
31
28
27
24
24
29
23
34
30
21
26
30
18
30
39
29
28
26
25
29
22
26
29
25
20
22
30
23
34
38
30
21
32
20
38
20
27
25
37
28
27
24
28
23
26
25
30
26
22
23
24
28
19
25
38
25
32
26
25
27
25
32
26
90
34
24
28
32
30
30
36
24
31
25
26
21
20
30
21
28
27
32
28
29
28
24
24
31
28
25
29
26
31
26
21
30
31
28
22
31
31
34
30
26
30
28
31
26
22
30
25
20
34
27
31
31
23
20
29
27
32
26
25
24
28
21
32
30
28
27
24
30
42
28
34
24
26
28
29
31
30
18
26
27
30
30
42
28
33
34
34
22
25
28
18
21
31
29
31
22
24
28
29
22
23
23
33
90
25
19
19
29
30
29
21
21
29
32
30
31
23
27
39
20
28
29
29
29
27
32
19
31
26
32
27
24
22
31
27
28
20
26
26
23
25
34
27
23
31
32
31
29
31
32
26
28
24
35
28
31
24
27
27
35
28
25
24
27
23
27
26
24
27
24
30
29
32
27
30
24
32
33
25
32
22
23
28
29
25
32
35
22
24
22
25
22
24
31
25
26
34
27
25
30
23
29
28
19
20
23
30
28
26
40
19
28
24
26
29
26
26
39
32
26
36
34
31
27
20
24
36
34
26
18
25
25
29
25
32
34
31
29
27
34
42
35
22
28
23
30
29
26
29
29
27
24
40
24
28
28
32
23
25
28
26
32
26
26
24
29
28
31
25
22
25
32
34
31
29
30
25
36
27
35
28
24
27
24
23
29
26
22
32
26
53
32
26
31
36
27
28
28
23
28
27
26
18
30
30
22
23
28
26
34
24
26
25
26
24
21
34
26
21
29
30
32
28
29
22
26
33
30
18
38
26
29
31
28
33
30
22
24
21
40
27
25
25
29
22
25
29
28
24
24
26
27
25
29
26
27
30
23
26
19
19
28
32
42
27
30
34
31
27
29
30
30
30
38
26
32
23
30
36
29
30
27
28
31
32
29
45
27
23
27
22
27
23
30
28
34
29
32
24
34
27
33
31
90
24
29
24
26
34
25
27
27
30
30
23
30
32
23
21
26
30
29
28
32
25
26
39
33
40
44
34
22
27
32
25
31
47
35
32
24
32
33
34
24
25
30
29
28
28
28
24
24
34
33
25
28
29
26
27
25
24
30
24
28
31
21
26
26
32
21
29
32
32
27
33
25
34
27
35
25
30
27
29
28
26
28
31
24
33
24
22
24
28
34
35
33
31
25
36
38
31
28
26
23
30
22
30
18
29
31
29
25
29
18
26
31
27
30
26
29
31
32
20
27
30
24
29
26
23
19
31
26
28
25
32
31
90
30
25
25
28
33
32
21
28
26
25
30
25
29
30
29
26
27
23
20
25
28
30
27
25
25
22
22
28
23
27
25
31
32
32
26
29
24
24
30
31
34
24
27
23
30
26
37
28
36
29
26
28
21
26
27
34
22
22
24
22
23
27
33
26
24
26
25
23
30
28
30
23
30
29
30
33
27
30
29
34
21
28
28
22
24
33
47
4
23
31
33
29
27
30
27
37
19
23
25
26
33
31
32
22
30
34
32
26
29
32
28
16
28
23
26
38
24
28
22
32
30
31
25
32
30
40
32
24
29
29
29
29
27
28
30
17
21
29
31
27
35
24
40
39
31
25
26
32
24
22
23
28
17
23
21
26
27
30
30
29
26
26
27
31
27
30
26
22
42
28
32
27
32
31
30
33
25
33
26
33
28
21
25
27
28
20
29
31
44
28
29
28
34
30
22
29
22
32
31
34
20
30
26
30
23
22
30
22
33
29
35
26
26
30
29
22
33
24
26
30
27
28
41
25
32
27
31
25
34
21
31
28
32
29
26
26
23
21
36
24
26
34
22
27
31
25
29
30
32
28
29
34
30
21
32
25
25
32
28
19
18
27
25
26
28
28
20
29
29
23
24
28
22
36
33
32
23
58
28
24
40
21
26
26
28
26
23
29
25
25
24
31
28
24
28
26
90
33
32
26
29
29
34
28
23
38
26
28
23
36
26
35
38
23
34
36
28
22
26
24
28
28
22
22
33
29
27
31
26
28
25
34
29
33
32
28
36
28
26
23
24
28
29
28
29
35
31
28
26
23
35
34
26
31
30
19
35
23
26
26
24
35
24
21
32
28
38
28
21
22
25
22
34
33
31
26
20
30
31
32
29
30
23
26
23
25
25
28
32
26
18
20
24
30
32
30
19
25
27
30
20
25
26
33
26
27
29
30
27
29
25
22
26
25
29
22
19
26
26
24
21
24
30
28
21
34
32
27
21
23
27
33
30
28
34
24
24
26
30
20
32
31
32
38
25
26
26
24
26
26
29
19
37
28
28
21
31
25
27
27
28
25
29
35
20
28
28
28
33
23
26
25
31
29
26
25
20
35
32
24
32
22
43
30
29
27
34
25
20
29
23
26
28
30
25
21
26
28
32
28
29
36
26
28
45
28
30
29
33
25
27
25
20
28
25
22
28
30
90
29
24
36
22
25
25
19
29
25
21
25
36
30
20
32
15
31
29
23
31
32
26
24
27
26
32
30
33
26
22
25
25
26
37
30
27
28
39
26
28
24
30
25
28
20
32
27
27
32
32
32
28
23
28
28
28
33
32
24
32
27
22
24
39
26
22
30
28
26
17
20
30
32
26
29
20
30
22
18
28
33
20
32
33
28
31
31
29
32
23
26
25
29
28
29
31
29
28
24
28
20
33
24
26
32
27
33
20
28
22
31
20
30
21
24
28
23
33
30
17
30
30
34
34
27
26
28
27
35
44
32
28
30
27
29
26
36
28
25
35
35
26
19
40
29
27
22
29
18
24
22
37
25
30
31
21
24
27
30
31
26
28
23
26
65
32
27
18
24
23
26
25
28
26
26
20
29
32
29
30
31
30
23
21
20
31
24
27
30
86
32
28
26
27
27
30
21
30
23
24
26
25
36
27
26
33
30
26
36
27
33
27
40
24
18
25
24
42
21
24
33
25
24
23
26
17
29
6
28
26
36
30
29
28
32
32
32
56
27
23
26
26
35
37
26
27
23
31
30
29
32
24
32
27
27
26
21
27
28
24
34
21
24
30
23
27
32
24
28
8
36
24
27
20
29
30
24
28
18
31
22
35
29
24
26
18
28
29
26
28
40
26
34
28
35
90
37
28
36
27
24
28
31
29
43
28
24
31
34
28
34
21
26
31
21
32
15
32
24
30
22
23
29
28
30
23
27
36
23
26
28
30
21
27
40
31
27
24
29
30
27
28
37
27
26
24
90
23
20
30
29
25
27
36
19
29
27
23
26
38
26
28
26
22
21
24
25
27
28
34
23
18
27
24
24
28
88
24
23
30
33
34
36
28
32
18
23
22
29
28
32
26
30
29
36
49
26
30
28
36
23
41
26
26
29
29
25
30
24
29
24
23
25
30
24
28
29
32
40
26
30
34
34
21
25
31
28
25
33
29
30
23
30
24
24
30
24
35
32
20
28
23
32
30
19
22
28
17
31
28
29
27
33
26
27
26
22
25
30
20
26
25
26
26
30
28
78
29
24
30
26
29
27
33
30
24
28
34
31
27
28
34
26
27
32
32
23
25
33
31
23
30
24
21
21
20
26
28
27
20
24
25
30
26
25
44
20
27
32
23
25
25
24
33
30
34
26
34
23
24
30
30
26
27
16
27
27
30
38
22
23
24
27
18
38
30
28
28
30
28
34
36
30
24
26
39
20
28
29
26
30
26
28
30
32
28
25
24
29
26
35
40
29
30
22
35
24
32
30
32
29
29
26
28
36
27
30
22
42
28
21
28
36
26
29
32
30
30
26
25
16
28
27
18
32
28
30
25
26
24
23
32
28
10
29
23
18
21
24
20
34
25
22
29
27
33
24
32
32
35
28
21
22
34
28
27
18
27
34
29
30
21
18
28
24
29
28
80
27
27
24
30
29
26
22
24
38
26
26
22
28
27
27
29
28
31
21
33
34
28
26
26
37
25
30
27
27
29
30
28
37
25
30
26
23
25
29
30
27
29
30
32
20
35
32
21
31
35
28
26
30
31
29
30
29
24
23
18
22
22
26
31
25
25
26
30
28
34
23
27
2
30
21
28
26
27
28
26
30
27
28
28
28
31
26
25
16
27
23
29
24
24
30
31
34
36
24
26
26
25
31
30
25
24
29
25
25
28
26
31
25
27
24
25
32
33
24
26
26
28
30
26
20
25
90
45
34
25
27
35
19
29
35
42
28
28
18
19
28
26
24
28
32
28
27
27
30
31
41
46
30
28
24
27
26
29
32
28
36
34
33
34
27
25
18
25
28
30
32
29
18
26
31
26
20
34
35
20
33
26
30
27
27
40
33
26
26
24
29
32
33
33
30
28
27
32
22
29
22
24
25
21
30
21
29
31
28
25
32
36
41
23
25
33
30
28
21
24
33
22
30
35
18
42
33
30
32
24
32
24
30
20
19
22
30
27
23
29
27
20
23
26
32
28
32
26
22
29
28
19
20
32
20
23
34
29
28
28
28
17
30
29
30
27
32
33
24
29
22
27
22
28
30
31
33
25
30
23
32
31
21
30
22
20
21
34
22
28
17
28
23
27
31
20
26
29
25
32
30
24
27
22
26
30
32
28
26
32
22
30
30
28
27
30
30
28
29
30
23
32
30
24
25
23
25
23
30
25
21
30
26
33
40
40
26
28
30
23
22
24
24
29
28
25
29
24
33
28
37
30
26
48
33
34
22
22
27
27
26
25
27
25
26
27
28
22
28
25
22
27
20
25
30
21
31
23
90
22
32
31
29
28
25
33
27
18
21
38
22
30
25
31
32
21
32
28
24
26
26
23
25
32
36
32
20
24
26
62
31
28
26
24
24
27
25
22
31
37
22
30
28
21
25
29
25
26
32
20
28
18
31
29
31
22
29
27
27
22
12
24
24
32
28
25
34
19
28
28
21
33
23
31
29
30
32
33
27
36
23
27
30
26
24
30
36
31
35
19
23
26
28
32
28
28
28
30
25
27
42
28
17
28
28
30
24
30
36
26
28
30
28
35
39
22
28
29
26
34
37
26
28
31
27
29
22
27
24
31
33
25
36
28
21
24
28
28
23
33
25
24
26
29
25
23
58
29
28
24
36
28
30
29
25
24
31
24
17
25
26
29
28
31
25
27
28
37
35
27
29
90
23
28
27
32
28
32
30
26
19
25
28
26
32
27
31
24
30
19
30
26
32
27
26
23
31
27
23
31
34
26
28
31
30
26
23
26
27
34
26
23
28
32
32
25
38
25
26
40
28
38
34
27
21
30
29
30
22
90
31
32
29
26
34
19
22
32
38
31
29
27
23
30
27
28
54
24
34
23
30
24
21
34
34
28
25
31
33
45
25
29
24
22
24
27
23
27
23
20
26
32
26
20
28
22
30
28
24
25
25
27
30
31
30
28
22
29
25
20
25
22
20
20
29
35
28
25
26
28
28
32
30
21
22
30
27
26
28
30
30
28
20
23
27
31
32
27
25
26
25
38
29
21
30
26
27
25
27
29
45
29
34
26
32
21
20
22
27
32
22
29
30
24
31
29
29
34
24
29
27
32
27
24
26
24
31
18
32
33
31
28
26
27
32
30
33
31
28
26
29
16
22
35
27
27
28
26
30
27
33
27
26
29
20
24
33
20
32
25
30
18
31
29
22
21
24
25
26
31
27
28
32
28
31
34
18
26
23
23
26
30
28
26
24
28
32
24
32
24
29
30
24
37
27
24
29
31
39
28
29
30
30
28
32
30
28
32
23
28
28
34
28
30
16
32
26
22
25
24
32
28
26
25
25
90
27
25
24
25
22
34
24
21
21
25
32
25
30
25
27
30
26
28
26
28
28
26
26
28
30
28
18
30
24
20
24
24
29
29
28
24
34
25
29
32
25
24
27
25
25
29
28
32
23
30
34
32
25
32
26
24
36
30
26
22
31
21
22
20
24
28
25
30
30
20
25
29
23
17
30
24
26
29
30
26
42
27
30
20
23
28
28
25
19
26
24
28
24
29
29
32
23
30
29
30
26
30
38
27
23
24
25
28
28
30
33
6
22
26
27
34
30
26
24
33
32
36
27
26
30
38
24
22
26
26
24
33
25
27
29
26
68
26
33
29
28
29
26
23
27
31
28
27
25
23
32
23
27
26
31
35
24
32
29
25
22
24
27
25
28
28
27
28
25
26
27
29
20
32
24
26
29
25
28
34
26
45
29
44
29
23
29
28
25
34
30
20
30
30
21
25
27
26
26
30
29
30
30
29
22
21
26
34
26
28
43
34
26
24
28
32
25
35
22
23
25
24
26
24
26
28
28
25
32
29
26
43
29
20
30
21
90
26
32
28
29
32
32
30
36
30
24
23
29
39
28
30
20
30
34
22
25
29
30
32
31
24
20
36
31
26
22
31
30
90
26
26
29
26
21
32
24
32
29
30
42
29
29
30
32
28
25
26
26
27
44
28
27
31
31
26
28
33
31
32
21
30
40
59
33
29
33
26
23
29
30
26
26
30
27
32
35
28
24
31
26
24
25
26
34
27
27
31
27
23
30
20
30
26
34
29
20
31
27
26
26
24
26
28
24
27
29
29
31
31
28
28
30
23
26
7
25
19
26
25
28
37
29
26
24
28
32
28
36
30
30
30
22
23
26
34
30
26
27
30
28
26
27
26
26
24
28
25
30
28
34
26
28
29
25
29
24
21
30
24
27
38
23
26
30
30
29
28
33
24
32
34
32
22
27
31
24
25
30
24
35
22
24
25
28
18
34
28
34
32
30
24
23
28
28
29
30
26
26
29
26
26
27
40
31
34
24
30
19
29
31
29
35
32
30
32
28
27
23
25
23
31
22
31
28
31
28
35
30
21
26
23
19
24
18
23
30
24
28
28
20
27
28
31
26
28
26
20
24
36
25
27
26
24
33
32
26
25
25
28
21
32
30
14
34
28
25
31
40
27
24
22
25
27
31
22
22
26
23
30
30
28
36
28
34
7
33
26
30
24
29
30
23
28
26
25
26
28
31
24
25
24
23
25
26
26
31
18
19
31
18
40
31
21
26
29
25
28
30
22
22
21
24
24
24
27
25
20
35
30
25
13
30
24
28
31
31
29
27
23
29
38
29
27
23
31
26
32
24
23
30
25
36
30
29
24
32
26
26
28
37
23
34
29
28
26
28
30
24
29
26
30
19
30
19
38
26
26
25
30
34
28
19
36
22
28
25
36
23
29
21
32
28
32
24
29
32
30
31
26
25
23
27
25
17
22
39
26
25
28
24
23
22
27
26
16
29
30
30
24
34
30
29
30
23
28
28
28
30
33
26
30
27
26
27
29
30
30
28
29
31
40
28
34
34
23
21
29
33
33
25
32
29
29
25
23
28
26
32
36
30
28
28
30
28
28
30
22
27
20
33
25
26
31
24
44
26
25
38
24
32
33
31
29
33
32
26
36
34
28
57
25
30
26
25
31
30
23
24
24
31
10
24
29
33
25
27
28
27
34
30
24
25
24
20
24
24
27
27
25
29
22
28
35
27
29
26
25
32
26
30
20
23
23
31
30
27
26
22
29
22
22
26
25
23
26
25
36
30
30
23
31
30
31
27
29
29
27
24
28
25
30
28
27
27
21
32
30
24
30
27
20
27
23
27
23
24
31
33
22
40
32
30
31
29
28
32
24
29
20
26
22
28
28
30
46
20
34
24
40
25
40
22
44
23
26
25
23
36
36
20
25
29
29
27
25
26
23
33
27
24
27
36
28
30
28
27
26
27
29
26
31
30
26
28
32
29
32
43
35
25
28
30
27
10
28
32
27
22
29
27
22
24
10
28
27
30
28
32
27
33
26
30
27
38
90
29
29
24
26
33
28
19
28
32
43
29
26
26
24
31
29
18
27
29
28
25
28
38
32
32
25
28
29
36
22
26
22
30
26
22
25
26
25
22
28
23
28
22
24
37
27
30
30
18
42
26
28
27
38
27
33
28
25
25
20
20
26
30
34
26
25
29
29
29
25
35
90
29
24
20
31
31
24
29
25
24
26
29
36
36
37
20
25
24
30
32
24
20
22
27
28
35
21
30
28
35
29
30
27
30
90
25
27
29
30
20
39
24
20
30
25
32
22
30
28
24
29
26
28
20
37
40
27
27
32
23
22
20
46
27
29
32
29
32
31
31
20
31
28
26
26
27
19
26
31
29
29
38
32
33
32
20
35
19
30
90
30
25
28
26
28
31
30
30
30
33
29
30
23
35
30
20
90
26
28
35
33
25
32
27
34
29
32
26
34
24
23
26
27
22
30
35
25
39
24
28
90
22
32
29
34
30
34
25
42
27
22
33
29
30
25
36
35
32
31
30
34
33
28
26
23
19
20
27
32
28
27
23
34
28
23
32
35
25
30
29
26
22
23
29
28
26
24
32
25
27
35
32
26
34
28
33
26
21
30
24
36
28
26
26
27
28
24
27
25
23
31
9
24
21
32
30
25
21
19
28
24
22
32
25
36
23
26
22
28
28
90
1
28
26
30
28
29
28
28
24
27
30
27
27
24
24
21
29
27
28
26
26
28
33
31
26
30
24
24
28
25
24
23
24
34
24
33
30
26
33
30
28
37
18
35
27
28
25
11
28
23
37
27
22
36
31
25
32
23
23
31
24
33
32
25
28
26
32
29
26
19
21
32
27
22
23
25
33
25
27
28
22
38
34
28
22
27
29
26
29
24
31
26
34
24
26
26
32
25
30
26
28
24
25
23
27
23
27
25
32
27
29
28
28
30
25
19
19
24
22
21
29
28
20
31
27
26
43
29
27
34
39
26
27
25
26
24
30
27
24
25
30
8
25
32
23
30
35
33
26
28
27
33
29
7
29
90
24
31
17
24
27
27
34
21
35
31
23
30
28
33
34
28
24
32
26
24
28
31
23
27
32
24
28
28
26
16
23
30
27
28
41
35
30
25
33
25
29
34
29
28
25
28
21
28
22
29
21
33
26
26
22
32
