Year,Price
2014.5833333333333334,14.99
2014.9166666666666666,6.99
2014.3333333333333333,3.99
2014.6666666666666666,10.99
2014.75,9.99
2014.4166666666666667,4.99
2014.4166666666666667,4.99
2014.4166666666666667,4.99
2014.5,4.99
2014.4166666666666667,3.99
2015.75,4.99
2014.4166666666666667,4.99
2014.5833333333333334,4.99
2014.4166666666666667,4.99
2014.4166666666666667,4.99
2014.4166666666666667,4.99
2014.5,4.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2015.75,4.99
2014.4166666666666667,7.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2014.1,14.99
2014.75,8.99
2014.9166666666666666,14.99
2014.4166666666666667,0.79
2014.75,6.99
2014.6666666666666666,0.0
2015.3333333333333333,4.79
2014.4166666666666667,3.99
2014.4166666666666667,2.89
2019.25,0.79
2017.08333333333333333,14.99
2015.08333333333333333,7.19
2014.6666666666666666,0.0
2014.4166666666666667,2.79
2014.4166666666666667,6.99
2014.3333333333333333,3.99
2014.9166666666666666,11.99
2014.5833333333333334,0.79
2014.4166666666666667,2.89
2015.5833333333333334,3.99
2014.4166666666666667,1.99
2017.1,15.49
2014.3333333333333333,3.99
2016.16666666666666666,6.99
2016.08333333333333333,10.99
2014.4166666666666667,1.99
2014.6666666666666666,9.29
2014.4166666666666667,0.79
2014.4166666666666667,1.99
2014.3333333333333333,0.0
2014.3333333333333333,4.99
2014.3333333333333333,4.99
2015.16666666666666666,7.19
2017.25,8.99
2014.5833333333333334,10.99
2015.3333333333333333,6.99
2014.9166666666666666,6.99
2014.4166666666666667,2.89
2015.5833333333333334,6.99
2014.9166666666666666,14.99
2014.6666666666666666,4.79
2014.75,0.0
2014.4166666666666667,3.99
2015.4166666666666667,11.99
2014.5,5.59
2014.5833333333333334,3.99
2017.9166666666666666,6.19
2015.16666666666666666,14.99
2014.4166666666666667,6.99
2015.25,4.79
2016.6666666666666666,3.99
2014.4166666666666667,9.29
2014.4166666666666667,6.99
2015.75,14.99
2015.08333333333333333,12.49
2014.4166666666666667,7.19
2015.16666666666666666,7.99
2015.08333333333333333,6.99
2015.75,3.99
2014.5,3.99
2014.8333333333333334,1.99
2014.75,6.99
2015.3333333333333333,10.99
2014.4166666666666667,0.0
2014.5833333333333334,4.99
2014.9166666666666666,6.99
2014.4166666666666667,6.99
2014.1,4.79
2014.75,4.99
2014.6666666666666666,5.19
2016.25,3.99
2014.1,22.99
2014.5,3.99
2014.3333333333333333,6.99
2014.5833333333333334,5.59
2014.3333333333333333,3.99
2015.6666666666666666,5.59
2015.75,9.99
2014.5,29.99
2014.5,14.99
2014.8333333333333334,15.49
2015.3333333333333333,11.99
2014.3333333333333333,3.99
2015.1,3.99
2016.6666666666666666,22.99
2014.1,25.99
2014.4166666666666667,3.99
2014.9166666666666666,0.0
2014.4166666666666667,0.0
2015.9166666666666666,18.99
2015.1,0.0
2014.5833333333333334,0.0
2014.5,6.99
2014.5,3.99
2015.6666666666666666,6.99
2017.1,6.19
2014.5,2.79
2016.16666666666666666,4.79
2014.6666666666666666,17.49
2014.6666666666666666,5.99
2016.5,10.99
2014.5833333333333334,4.79
2017.1,13.0
2015.16666666666666666,12.99
2014.1,4.99
2014.5833333333333334,4.79
2014.6666666666666666,4.79
2014.75,4.79
2014.9166666666666666,6.99
2014.9166666666666666,5.59
2014.1,6.99
2014.75,4.99
2014.5833333333333334,3.99
2014.5833333333333334,3.99
2014.4166666666666667,6.99
2015.1,7.19
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2016.9166666666666666,14.99
2014.6666666666666666,5.79
2016.08333333333333333,10.99
2015.3333333333333333,0.0
2016.3333333333333333,9.99
2017.75,14.99
2014.4166666666666667,0.0
2014.1,5.59
2016.25,1.99
2016.3333333333333333,14.99
2014.4166666666666667,9.99
2014.5,2.89
2015.5833333333333334,10.99
2015.9166666666666666,14.99
2014.75,2.79
2015.08333333333333333,3.99
2014.5833333333333334,0.79
2018.1,19.49
2014.5,4.99
2016.5833333333333334,6.99
2014.4166666666666667,1.59
2014.5,4.79
2016.25,0.0
2017.5,24.99
2014.6666666666666666,0.0
2016.25,14.99
2015.3333333333333333,0.0
2015.8333333333333334,4.5
2014.4166666666666667,2.99
2018.16666666666666666,15.49
2015.75,14.99
2014.5,3.99
2014.5,5.59
2015.4166666666666667,10.99
2014.5833333333333334,6.99
2017.8333333333333334,14.99
2015.5833333333333334,1.99
2014.4166666666666667,3.99
2014.4166666666666667,10.99
2014.75,10.99
2015.5,18.99
2015.8333333333333334,15.49
2014.5833333333333334,7.99
2014.1,2.99
2016.75,11.99
2015.8333333333333334,5.59
2014.8333333333333334,15.49
2014.1,14.99
2014.4166666666666667,3.99
2014.4166666666666667,3.99
2015.16666666666666666,3.99
2015.1,14.99
2014.4166666666666667,4.99
2014.4166666666666667,1.99
2014.4166666666666667,5.59
2014.5,14.99
2014.4166666666666667,3.99
2014.4166666666666667,6.99
2014.5,3.99
2014.6666666666666666,27.99
2014.4166666666666667,6.99
2014.75,6.99
2014.5833333333333334,3.99
2014.5,2.99
2015.5833333333333334,5.59
2017.6666666666666666,0.0
2014.5,3.99
2014.75,29.99
2015.25,29.99
2016.3333333333333333,14.99
2014.4166666666666667,3.99
2014.6666666666666666,1.69
2014.4166666666666667,1.99
2014.4166666666666667,1.99
2014.4166666666666667,2.09
2014.8333333333333334,15.49
2014.8333333333333334,15.49
2018.4166666666666667,15.49
2015.6666666666666666,14.99
2015.08333333333333333,10.99
2015.16666666666666666,9.99
2016.5,6.99
2014.8333333333333334,11.39
2014.8333333333333334,15.49
2014.5833333333333334,4.79
2014.9166666666666666,3.99
2014.5,3.99
2014.5,5.59
2014.5833333333333334,10.99
2014.5,3.99
2014.5833333333333334,1.99
2014.6666666666666666,3.99
2014.6666666666666666,3.99
2014.6666666666666666,1.99
2014.5,6.99
2014.4166666666666667,3.99
2014.5,1.69
2014.5,10.29
2014.5,6.99
2014.5,6.99
2014.5,4.79
2014.5,4.79
2014.5,6.99
2014.5,6.99
2014.5,6.99
2014.5,0.0
2014.5833333333333334,3.99
2014.75,8.99
2014.4166666666666667,1.69
2014.4166666666666667,2.79
2014.4166666666666667,4.99
2014.8333333333333334,11.99
2014.1,14.99
2014.5833333333333334,0.0
2014.75,1.99
2014.5833333333333334,2.79
2018.3333333333333333,0.0
2014.8333333333333334,3.99
2014.8333333333333334,6.99
2014.5833333333333334,4.99
2014.6666666666666666,4.99
2014.5833333333333334,1.59
2015.8333333333333334,10.99
2014.1,0.0
2014.5833333333333334,1.59
2014.5833333333333334,3.99
2014.5,4.79
2014.5833333333333334,3.99
2015.8333333333333334,6.99
2015.08333333333333333,4.99
2016.3333333333333333,26.99
2016.4166666666666667,18.99
2014.5,3.99
2014.5,0.79
2014.75,6.99
2014.5,8.99
2014.6666666666666666,2.09
2014.6666666666666666,10.99
2015.5,10.99
2014.5833333333333334,4.79
2017.5833333333333334,3.99
2014.6666666666666666,5.59
2014.9166666666666666,5.59
2016.6666666666666666,3.99
2014.5,6.99
2014.9166666666666666,6.99
2014.9166666666666666,6.99
2014.5833333333333334,4.49
2014.5833333333333334,12.99
2014.6666666666666666,7.99
2014.5833333333333334,0.79
2014.5833333333333334,14.99
2014.4166666666666667,3.99
2015.25,0.0
2015.5833333333333334,0.0
2014.5,10.99
2014.6666666666666666,14.99
2016.25,1.99
2015.08333333333333333,15.99
2014.5,2.89
2014.5833333333333334,4.99
2017.16666666666666666,12.49
2014.75,3.99
2016.5833333333333334,14.99
2014.8333333333333334,7.99
2014.5833333333333334,7.19
2017.6666666666666666,26.99
2015.08333333333333333,8.99
2015.1,17.99
2015.16666666666666666,13.99
2014.5833333333333334,1.99
2014.75,14.99
2015.4166666666666667,4.99
2014.8333333333333334,10.99
2016.25,6.99
2015.08333333333333333,6.99
2017.5833333333333334,0.0
2015.4166666666666667,9.99
2014.5833333333333334,4.79
2014.5833333333333334,0.0
2014.6666666666666666,0.0
2015.3333333333333333,9.99
2014.5,3.99
2015.25,10.99
2014.5,6.99
2014.5833333333333334,18.99
2015.25,6.99
2017.6666666666666666,23.79
2014.5833333333333334,11.39
2015.08333333333333333,4.99
2017.08333333333333333,9.99
2016.9166666666666666,14.99
2014.9166666666666666,2.79
2016.8333333333333334,2.89
2014.5,5.99
2014.1,2.79
2015.75,1.99
2015.8333333333333334,10.99
2014.5833333333333334,6.99
2014.9166666666666666,6.99
2014.6666666666666666,4.79
2018.3333333333333333,11.99
2014.9166666666666666,13.59
2014.6666666666666666,1.99
2016.9166666666666666,14.99
2014.9166666666666666,6.99
2014.5833333333333334,0.0
2017.4166666666666667,14.99
2014.5,2.79
2015.8333333333333334,2.09
2014.9166666666666666,8.99
2014.5,0.79
2015.16666666666666666,10.99
2014.5833333333333334,2.79
2014.5833333333333334,4.49
2014.75,6.99
2014.6666666666666666,6.99
2014.5833333333333334,29.99
2014.75,29.99
2014.8333333333333334,10.99
2015.8333333333333334,11.99
2014.5833333333333334,3.99
2014.75,5.99
2016.6666666666666666,23.99
2015.08333333333333333,0.0
2014.6666666666666666,6.99
2014.6666666666666666,6.99
2015.16666666666666666,6.99
2014.6666666666666666,0.79
2014.5833333333333334,3.99
2014.5,5.99
2017.16666666666666666,6.99
2014.5833333333333334,3.99
2018.3333333333333333,2.09
2014.75,3.99
2014.5833333333333334,13.99
2015.3333333333333333,3.99
2014.1,1.59
2014.5833333333333334,2.89
2014.5833333333333334,0.0
2014.6666666666666666,4.99
2014.6666666666666666,4.99
2014.5,2.09
2015.25,6.99
2014.5833333333333334,3.99
2014.8333333333333334,6.99
2015.4166666666666667,10.99
2015.75,6.99
2015.16666666666666666,4.79
2015.6666666666666666,6.99
2014.5,15.49
2015.9166666666666666,14.99
2014.8333333333333334,19.99
2014.5,3.99
2014.5833333333333334,2.79
2015.3333333333333333,15.99
2015.25,7.19
2014.5833333333333334,2.79
2014.5833333333333334,2.79
2014.5833333333333334,2.79
2016.9166666666666666,7.19
2014.8333333333333334,39.99
2014.6666666666666666,6.99
2014.5833333333333334,0.79
2014.5833333333333334,2.09
2014.6666666666666666,4.49
2017.5833333333333334,10.99
2014.75,13.99
2015.6666666666666666,22.99
2014.75,2.79
2014.8333333333333334,22.99
2014.5833333333333334,6.99
2014.5833333333333334,3.99
2014.6666666666666666,12.99
2016.5,3.99
2014.8333333333333334,10.99
2015.08333333333333333,3.99
2014.5833333333333334,3.99
2015.25,6.99
2019.08333333333333333,5.79
2015.6666666666666666,1.69
2014.75,4.79
2017.4166666666666667,11.39
2015.8333333333333334,10.99
2015.8333333333333334,5.59
2014.5833333333333334,3.99
2014.75,6.99
2014.8333333333333334,0.0
2015.4166666666666667,4.79
2016.4166666666666667,0.0
2014.6666666666666666,22.99
2014.1,6.99
2015.75,14.99
2015.6666666666666666,6.99
2015.16666666666666666,14.99
2015.1,24.99
2014.9166666666666666,2.09
2014.8333333333333334,5.59
2015.4166666666666667,11.99
2014.9166666666666666,11.99
2015.25,10.99
2014.5833333333333334,10.99
2015.6666666666666666,10.59
2014.6666666666666666,1.99
2014.9166666666666666,6.99
2015.5833333333333334,6.99
2016.16666666666666666,15.99
2014.5833333333333334,3.99
2014.8333333333333334,6.99
2016.4166666666666667,10.99
2014.5833333333333334,14.99
2014.5833333333333334,3.99
2014.5833333333333334,2.79
2014.6666666666666666,2.79
2014.8333333333333334,1.99
2014.75,2.79
2014.8333333333333334,0.79
2014.5833333333333334,3.99
2015.9166666666666666,44.99
2016.5,15.49
2014.75,6.99
2017.75,24.99
2017.1,39.99
2016.08333333333333333,29.99
2014.1,16.99
2014.5833333333333334,4.99
2015.16666666666666666,1.69
2015.25,16.99
2014.5833333333333334,10.99
2016.3333333333333333,10.99
2014.8333333333333334,10.99
2015.25,0.0
2014.8333333333333334,15.49
2014.5833333333333334,10.99
2015.5833333333333334,3.99
2015.3333333333333333,4.99
2014.5833333333333334,6.19
2014.5833333333333334,1.99
2014.5833333333333334,3.99
2014.8333333333333334,8.89
2015.75,8.99
2016.4166666666666667,2.79
2014.5833333333333334,6.99
2014.6666666666666666,1.59
2014.5833333333333334,1.59
2014.75,6.99
2014.5833333333333334,0.0
2018.5833333333333334,15.49
2014.5833333333333334,10.99
2014.5833333333333334,6.99
2015.25,3.99
2015.25,1.59
2015.75,0.0
2014.5833333333333334,2.89
2018.3333333333333333,1.59
2014.5833333333333334,22.99
2014.6666666666666666,29.99
2014.9166666666666666,29.99
2014.1,3.99
2014.5833333333333334,2.89
2014.9166666666666666,22.99
2017.16666666666666666,18.99
2015.5833333333333334,14.99
2015.3333333333333333,0.0
2014.6666666666666666,10.99
2017.25,14.99
2015.5,9.99
2015.3333333333333333,13.99
2016.9166666666666666,16.99
2014.1,10.99
2014.8333333333333334,5.59
2014.6666666666666666,5.79
2014.6666666666666666,1.99
2017.4166666666666667,29.99
2017.16666666666666666,39.99
2018.6666666666666666,39.99
2014.8333333333333334,6.99
2014.75,10.99
2015.5833333333333334,18.99
2015.16666666666666666,14.99
2015.08333333333333333,6.99
2014.5833333333333334,2.79
2015.75,15.49
2014.5833333333333334,10.99
2016.25,26.99
2014.6666666666666666,0.0
2015.16666666666666666,7.49
2014.5833333333333334,1.99
2014.5833333333333334,1.99
2015.5,14.99
2015.08333333333333333,10.99
2014.1,10.29
2014.6666666666666666,14.99
2014.8333333333333334,15.49
2014.75,3.99
2014.5833333333333334,14.99
2014.5833333333333334,3.99
2014.5833333333333334,3.99
2014.6666666666666666,0.79
2014.5833333333333334,5.99
2017.3333333333333333,3.99
2014.8333333333333334,6.99
2014.8333333333333334,5.99
2014.75,3.99
2014.75,3.99
2014.75,1.59
2014.6666666666666666,3.99
2016.5,14.99
2014.5833333333333334,6.99
2014.9166666666666666,18.99
2014.9166666666666666,19.99
2014.5833333333333334,0.0
2014.5833333333333334,6.99
2017.5,14.99
2015.5833333333333334,17.99
2014.6666666666666666,0.79
2014.5833333333333334,14.99
2014.5833333333333334,0.79
2014.5833333333333334,5.19
2015.1,0.0
2016.5833333333333334,0.0
2014.6666666666666666,2.89
2014.75,7.99
2015.5,3.99
2015.6666666666666666,15.49
2014.5833333333333334,8.99
2015.08333333333333333,4.79
2014.1,19.99
2016.25,14.99
2014.6666666666666666,6.99
2014.9166666666666666,6.99
2014.1,6.99
2014.5833333333333334,11.39
2016.16666666666666666,6.99
2014.6666666666666666,0.79
2014.5833333333333334,0.0
2014.5833333333333334,3.99
2014.1,5.59
2014.6666666666666666,6.19
2016.75,6.99
2014.6666666666666666,4.79
2017.25,14.99
2014.6666666666666666,6.99
2016.08333333333333333,1.69
2014.5833333333333334,6.99
2015.75,8.99
2014.6666666666666666,2.79
2014.6666666666666666,10.99
2014.5833333333333334,4.99
2015.9166666666666666,14.99
2015.25,9.99
2014.8333333333333334,5.59
2015.5833333333333334,14.99
2014.6666666666666666,3.99
2017.08333333333333333,5.59
2017.16666666666666666,2.79
2018.3333333333333333,7.19
2015.16666666666666666,14.99
2016.5,15.99
2014.6666666666666666,6.99
2014.6666666666666666,6.99
2016.9166666666666666,16.99
2014.9166666666666666,14.99
2015.08333333333333333,11.49
2016.8333333333333334,3.99
2016.3333333333333333,0.0
2014.8333333333333334,14.99
2015.16666666666666666,6.99
2014.8333333333333334,4.99
2014.9166666666666666,3.99
2014.8333333333333334,3.99
2015.6666666666666666,6.99
2014.1,6.99
2015.6666666666666666,9.99
2014.8333333333333334,7.19
2016.5833333333333334,10.29
2014.1,3.99
2018.5833333333333334,9.29
2014.75,3.99
2014.9166666666666666,6.99
2014.6666666666666666,3.99
2014.5833333333333334,5.59
2014.6666666666666666,6.99
2015.4166666666666667,29.99
2014.75,6.99
2015.4166666666666667,6.99
2015.08333333333333333,14.99
2014.8333333333333334,3.99
2015.16666666666666666,12.39
2014.6666666666666666,3.99
2015.6666666666666666,10.29
2014.6666666666666666,3.99
2014.6666666666666666,6.99
2014.5833333333333334,0.79
2015.5833333333333334,0.0
2014.6666666666666666,6.99
2014.8333333333333334,15.49
2015.3333333333333333,3.99
2014.6666666666666666,3.99
2014.9166666666666666,4.99
2014.8333333333333334,6.99
2015.25,14.99
2014.8333333333333334,15.49
2014.8333333333333334,15.49
2015.9166666666666666,19.99
2015.1,0.0
2014.75,6.99
2015.5833333333333334,5.99
2014.75,10.99
2014.9166666666666666,5.59
2015.16666666666666666,6.99
2014.6666666666666666,3.99
2014.8333333333333334,6.99
2014.75,6.99
2014.6666666666666666,3.99
2015.08333333333333333,10.99
2014.75,3.99
2014.75,6.99
2015.6666666666666666,4.99
2015.5,6.99
2014.75,2.79
2014.75,7.19
2014.8333333333333334,3.99
2014.8333333333333334,4.99
2014.1,6.99
2016.08333333333333333,14.99
2015.08333333333333333,10.99
2015.16666666666666666,7.19
2015.6666666666666666,1.59
2016.25,14.99
2014.75,10.99
2014.8333333333333334,18.99
2016.25,13.99
2014.8333333333333334,0.0
2017.25,12.99
2014.6666666666666666,2.79
2014.75,0.0
2014.1,6.99
2014.6666666666666666,0.0
2014.75,1.59
2014.8333333333333334,15.49
2014.8333333333333334,6.99
2014.9166666666666666,22.99
2014.75,4.59
2014.6666666666666666,6.99
2015.5833333333333334,10.59
2015.5833333333333334,10.99
2014.1,6.99
2015.4166666666666667,3.99
2015.4166666666666667,3.99
2014.9166666666666666,1.59
2014.6666666666666666,2.79
2015.75,23.99
2016.5833333333333334,3.99
2018.6666666666666666,3.99
2015.25,6.99
2014.8333333333333334,14.99
2015.3333333333333333,9.99
2015.08333333333333333,6.99
2015.16666666666666666,15.49
2014.6666666666666666,3.99
2014.1,4.79
2014.8333333333333334,15.49
2014.8333333333333334,4.79
2014.6666666666666666,3.99
2015.25,3.99
2014.9166666666666666,10.99
2015.3333333333333333,3.99
2014.75,3.99
2016.16666666666666666,14.99
2014.1,10.99
2014.75,1.69
2015.1,5.79
2014.1,3.99
2014.8333333333333334,15.49
2015.4166666666666667,8.99
2014.8333333333333334,15.49
2017.4166666666666667,14.99
2015.8333333333333334,6.99
2014.8333333333333334,15.49
2014.1,6.99
2014.8333333333333334,15.49
2014.6666666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.79
2014.75,6.99
2014.75,4.99
2015.5833333333333334,10.99
2014.6666666666666666,1.69
2014.75,6.99
2014.8333333333333334,4.79
2015.8333333333333334,5.59
2014.9166666666666666,10.99
2015.75,4.99
2015.5833333333333334,6.99
2014.6666666666666666,3.99
2014.75,1.99
2014.75,4.99
2015.5833333333333334,0.0
2015.08333333333333333,0.0
2017.16666666666666666,0.0
2015.16666666666666666,10.99
2016.8333333333333334,1.69
2015.3333333333333333,13.49
2015.1,0.0
2014.75,6.99
2015.6666666666666666,15.99
2014.8333333333333334,2.09
2016.25,11.39
2015.5,6.49
2014.6666666666666666,1.99
2014.8333333333333334,2.79
2015.5833333333333334,8.99
2014.9166666666666666,2.79
2018.6666666666666666,44.99
2015.3333333333333333,14.99
2014.75,2.99
2014.75,3.99
2018.16666666666666666,4.79
2015.5833333333333334,6.99
2014.1,3.99
2014.75,6.99
2014.1,6.99
2015.16666666666666666,5.19
2015.5833333333333334,8.99
2015.08333333333333333,4.99
2014.75,2.79
2014.8333333333333334,2.79
2014.8333333333333334,3.99
2014.8333333333333334,2.79
2015.16666666666666666,10.99
2014.8333333333333334,5.79
2015.4166666666666667,6.99
2014.8333333333333334,12.99
2014.75,14.99
2014.75,2.79
2015.9166666666666666,18.99
2014.9166666666666666,4.79
2014.75,7.99
2018.9166666666666666,1.69
2014.75,26.99
2015.16666666666666666,0.79
2016.75,6.99
2014.75,22.99
2015.9166666666666666,0.0
2015.8333333333333334,6.19
2015.3333333333333333,9.99
2014.8333333333333334,6.99
2015.5833333333333334,5.59
2019.16666666666666666,0.0
2014.75,60.99
2015.25,3.99
2014.8333333333333334,0.0
2014.9166666666666666,3.99
2014.9166666666666666,4.99
2014.75,3.99
2014.75,3.99
2014.9166666666666666,6.99
2014.75,6.99
2014.8333333333333334,14.99
2014.75,6.99
2014.75,0.0
2014.8333333333333334,3.99
2015.08333333333333333,6.99
2015.16666666666666666,6.99
2014.8333333333333334,5.49
2014.75,3.99
2014.1,1.59
2015.75,33.99
2015.16666666666666666,3.99
2015.08333333333333333,2.79
2017.6666666666666666,10.99
2014.8333333333333334,15.49
2014.1,2.79
2016.5,10.99
2015.3333333333333333,6.99
2015.25,6.99
2014.1,14.99
2016.3333333333333333,10.99
2016.16666666666666666,3.99
2015.6666666666666666,6.99
2018.4166666666666667,7.19
2016.16666666666666666,17.99
2015.16666666666666666,39.99
2015.5,14.99
2014.8333333333333334,6.99
2016.25,14.99
2015.16666666666666666,5.99
2017.5,13.99
2016.3333333333333333,15.49
2017.4166666666666667,19.49
2015.5,11.99
2015.08333333333333333,4.99
2015.75,7.19
2014.9166666666666666,29.99
2015.6666666666666666,14.99
2015.4166666666666667,6.99
2014.8333333333333334,3.99
2014.8333333333333334,6.99
2014.9166666666666666,7.99
2015.08333333333333333,3.99
2015.75,7.19
2016.08333333333333333,10.99
2018.3333333333333333,24.99
2018.16666666666666666,10.99
2014.9166666666666666,1.59
2014.75,3.99
2014.75,3.99
2014.75,3.99
2014.75,3.99
2015.16666666666666666,6.69
2015.5833333333333334,14.99
2014.8333333333333334,6.99
2015.08333333333333333,6.99
2015.75,10.99
2015.16666666666666666,31.99
2014.1,10.99
2015.75,11.39
2015.25,0.0
2015.4166666666666667,11.49
2015.8333333333333334,8.29
2014.8333333333333334,5.59
2015.16666666666666666,3.99
2014.9166666666666666,8.99
2016.08333333333333333,10.99
2015.4166666666666667,6.99
2014.1,3.99
2014.1,10.99
2016.25,6.95
2014.8333333333333334,6.99
2014.1,0.79
2015.3333333333333333,6.99
2015.9166666666666666,29.99
2014.75,3.99
2015.75,14.99
2014.1,0.79
2015.3333333333333333,10.99
2015.75,3.99
2016.25,13.49
2015.16666666666666666,5.59
2015.8333333333333334,7.99
2015.6666666666666666,3.99
2014.9166666666666666,3.99
2015.8333333333333334,1.99
2018.75,32.99
2016.1,2.89
2015.3333333333333333,1.99
2014.8333333333333334,1.99
2016.08333333333333333,3.99
2015.9166666666666666,8.99
2015.16666666666666666,3.99
2015.6666666666666666,3.99
2016.6666666666666666,14.99
2014.9166666666666666,3.99
2015.5833333333333334,3.99
2014.8333333333333334,6.99
2016.8333333333333334,34.99
2016.75,0.0
2015.25,3.99
2014.8333333333333334,3.99
2014.8333333333333334,4.99
2015.5,6.99
2014.1,3.99
2014.8333333333333334,3.99
2014.9166666666666666,60.99
2015.8333333333333334,9.99
2014.8333333333333334,4.79
2015.6666666666666666,3.99
2014.9166666666666666,13.99
2016.3333333333333333,15.49
2014.1,14.99
2015.3333333333333333,7.99
2015.16666666666666666,29.99
2016.6666666666666666,7.19
2015.6666666666666666,7.19
2014.1,6.99
2014.1,3.99
2015.08333333333333333,5.59
2016.8333333333333334,10.99
2016.5,3.99
2015.4166666666666667,3.99
2014.8333333333333334,3.99
2014.9166666666666666,6.99
2018.25,0.0
2014.8333333333333334,0.79
2014.1,1.59
2014.8333333333333334,6.99
2015.1,14.99
2017.9166666666666666,0.0
2015.16666666666666666,8.99
2015.4166666666666667,6.99
2014.8333333333333334,1.59
2015.25,4.99
2014.9166666666666666,3.99
2014.9166666666666666,10.99
2016.5833333333333334,6.99
2014.9166666666666666,7.99
2014.1,6.99
2015.16666666666666666,6.99
2015.08333333333333333,10.99
2014.9166666666666666,1.59
2014.9166666666666666,6.99
2016.6666666666666666,10.99
2015.08333333333333333,7.19
2014.8333333333333334,0.0
2014.8333333333333334,4.79
2015.8333333333333334,5.79
2014.9166666666666666,14.99
2016.6666666666666666,19.99
2015.5833333333333334,6.99
2016.5,14.99
2018.5833333333333334,10.99
2016.3333333333333333,14.99
2014.9166666666666666,5.59
2014.8333333333333334,3.99
2015.5833333333333334,14.99
2014.8333333333333334,7.19
2014.9166666666666666,14.99
2014.9166666666666666,6.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.9166666666666666,2.79
2014.8333333333333334,4.79
2015.3333333333333333,3.99
2015.5833333333333334,6.99
2016.5,9.99
2015.5833333333333334,10.99
2016.6666666666666666,10.99
2015.08333333333333333,0.0
2014.8333333333333334,6.99
2015.25,9.99
2014.8333333333333334,7.19
2018.25,14.99
2018.16666666666666666,11.39
2015.8333333333333334,10.99
2015.3333333333333333,9.99
2014.8333333333333334,4.99
2014.8333333333333334,18.99
2014.8333333333333334,18.99
2014.8333333333333334,18.99
2014.8333333333333334,18.99
2014.1,1.59
2015.3333333333333333,6.99
2016.4166666666666667,6.99
2017.25,6.99
2014.8333333333333334,6.99
2014.9166666666666666,9.99
2015.1,12.99
2014.9166666666666666,10.99
2014.9166666666666666,13.49
2014.8333333333333334,18.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.1,2.79
2016.6666666666666666,10.99
2014.8333333333333334,2.09
2017.75,15.99
2014.9166666666666666,18.99
2014.9166666666666666,4.99
2015.3333333333333333,0.79
2015.08333333333333333,3.99
2014.9166666666666666,4.99
2015.3333333333333333,9.99
2015.08333333333333333,3.99
2015.16666666666666666,5.79
2014.8333333333333334,3.99
2014.1,14.99
2014.9166666666666666,6.99
2014.1,14.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2014.8333333333333334,4.99
2015.16666666666666666,10.99
2014.8333333333333334,1.99
2014.8333333333333334,1.99
2014.8333333333333334,0.0
2015.9166666666666666,13.99
2015.5,19.99
2018.3333333333333333,19.49
2014.9166666666666666,0.0
2015.16666666666666666,11.39
2014.1,0.79
2015.16666666666666666,4.99
2015.3333333333333333,6.99
2016.3333333333333333,0.0
2014.8333333333333334,7.19
2014.8333333333333334,3.99
2016.1,4.79
2015.3333333333333333,12.99
2015.3333333333333333,22.99
2015.9166666666666666,19.99
2015.3333333333333333,6.99
2014.8333333333333334,6.99
2015.08333333333333333,8.99
2015.3333333333333333,14.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.9166666666666666,4.99
2014.1,3.99
2015.08333333333333333,4.79
2014.8333333333333334,1.59
2015.4166666666666667,6.99
2015.16666666666666666,29.99
2015.25,10.99
2015.25,7.19
2016.8333333333333334,10.99
2015.08333333333333333,6.99
2015.6666666666666666,9.99
2014.9166666666666666,3.99
2015.16666666666666666,3.99
2015.6666666666666666,14.99
2016.25,10.99
2015.8333333333333334,0.79
2014.9166666666666666,7.99
2014.9166666666666666,3.99
2016.16666666666666666,3.99
2014.8333333333333334,6.99
2015.8333333333333334,6.99
2015.4166666666666667,1.99
2016.6666666666666666,4.79
2014.1,3.99
2015.4166666666666667,6.99
2015.6666666666666666,8.99
2014.9166666666666666,4.79
2014.9166666666666666,36.99
2016.25,7.19
2015.8333333333333334,14.99
2014.9166666666666666,11.99
2016.6666666666666666,10.99
2014.1,6.99
2014.9166666666666666,0.0
2015.16666666666666666,15.49
2015.75,6.99
2015.3333333333333333,3.99
2018.16666666666666666,3.99
2014.1,5.59
2014.9166666666666666,4.79
2015.08333333333333333,7.99
2018.75,0.0
2014.9166666666666666,10.99
2014.9166666666666666,1.99
2014.1,2.79
2015.16666666666666666,7.19
2015.4166666666666667,10.99
2014.9166666666666666,0.0
2017.3333333333333333,10.99
2015.5833333333333334,10.29
2014.9166666666666666,9.99
2015.5,2.79
2014.1,0.0
2015.6666666666666666,31.99
2014.1,2.99
2014.9166666666666666,18.99
2018.16666666666666666,10.99
2015.9166666666666666,3.99
2015.16666666666666666,15.49
2015.08333333333333333,4.79
